,block_number,date_yyyymmdd,hash,in_leg_frm,in_leg_to,in_leg_value,in_leg_asset,in_leg_asset_amt
15,18155027,20230918,0xaa75a7761eb63c07e2254da24dfbf524de282ba87b78bb43933de085e8e7b2aa,0x271fbe8ab7f1fb262f81c77ea5303f03da9d3d6a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,1.65
16,18155046,20230918,0x39d0d5a1ad58ad86a3a804080d2351d0510a648ec2fe0de2585ee0dedd67d05d,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,1.853062446445451
17,18155362,20230918,0x421f51df29554158ce91d82f7cf03873fe41faffe01bdf8b9c7ced60d27b0119,0x7e15eb462cdc67cf92af1f7102465a8f8c784874,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.0317001845068776
18,18155639,20230918,0x499d104bb372100fd9aeb383fba36f2ce65605154d19f0409a55b377a93ff134,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.2085612849694267
19,18155729,20230918,0x8c7348d0ae7d8f068552664b539976379fc05c423a43204ce2aa1380e254b0f1,0xe3c8a4de3b8a484ff890a38d6d7b5d278d697fb7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.25374684947955506
20,18155855,20230918,0x8172e81ccf8fca7f6e6f440cea4736129ef3bde006025f65ddeba9c78c708cf5,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.25
21,18155952,20230918,0x36c5b5e9f2a19a92467a6280c1bd6041cbc14e5aad8f06c4057c76257d77110f,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,6.1211551155881825
22,18156044,20230918,0x8377a52150111ed58b9f460a69e3d71c0de3735b46af89d169313765c69cac0a,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.682969716767877
23,18156075,20230918,0x7de1768fd687743ea47e939e136aa7a7e79de1ea48d4a1259892195655084e9b,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.8069839100689267
24,18156228,20230918,0xf5859b9784ceac7bfa945c636b1e3025acc0e3dc4cc5a522d9d66cdde662e533,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,3.8654522334003443
25,18156232,20230918,0x5a344941461c05db2271fc8b138b880d22a940cee1f325da36f537fa257c84c8,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,6.0
26,18156368,20230918,0x99af42482ccdbaa70fc4a4e874cc8a66d8cf2975f62cd929091dd03c54c8fb18,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,17,stETH,17.051481428617496
27,18156440,20230918,0x45109ea28e657f01fa0ed2fee5dd60f8ff379bd78dec15c63ee0242dd4c554fc,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,6.214684415300463
28,18156472,20230918,0x2a66bfd8a1ae9964c7c079417553d0d297ade97d6bbe36356c495a31babcddc6,0xef3a3737a7aef456e67caf52c606a434954a05cb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.08
29,18156775,20230918,0xd7997dec942a684d4d7a82981879a01dfa4f2bc3ae88dbccdbfb6066eafcc32c,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.50004582242305
30,18157030,20230918,0x2f61526d6da20398f622b27cf9a428f28dfcc7a88fdb9f489660943feebdb7f9,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0
31,18157034,20230918,0x0b57448b1663b150e12e3907a24e69d25a753615e38556eb8394f2a70e7457ad,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,35,stETH,34.89997236249588
32,18157059,20230918,0x06191add55e97b3a9610795ea0f036fe45ccdf12f64f01230cc0c82ff0e32df8,0xbf683b7aaf9accea6bff8e926e03f6ceb98b525a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,28,stETH,27.755689240154755
33,18157127,20230918,0xe5910e3dab48b325fdf98e4ef407905367ad3eb5e69aee9c973f41a363c97274,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,15,stETH,14.818710039563658
34,18157652,20230918,0xd8edc3309582af6d19c4d462af6205fbcc2ad5a9a78cac4643925641e5086567,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.9989613432633383
35,18158106,20230918,0x685daf9ab0f26bfe90e83ab9ff44de2e65e0d581473e1d41d4574c7faae0f127,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,22,stETH,21.853570335558604
36,18158238,20230918,0xa149ca7cb794794583bc99634f23cba76dba916ebcda61e302790282b0183001,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.0
37,18158255,20230918,0x31790358dd42fb478960e307db11bb60b44a841b585a0d2b42029f1d1bf943d0,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,7,stETH,6.724744442672871
38,18158315,20230918,0xc611da4aaadcb8c6f8b81937e5e46c8271fb2c09d7c006d0d36956cfd8f91a31,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.72999843029416
39,18158909,20230918,0x55e3123813713f095582c98f58a5ed1b7be427ef1882902cac39858ba73f5395,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,5.723467093552339
40,18158964,20230918,0x75e8e0d78a1395a920173b346a5212ec1b65943bef28d015771507d20e0dcf6a,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,5.493086014971937
41,18159165,20230918,0xfedfb80e6394718137723fa775c33adfd8b4aba92684539bb83ad3acea9c9dae,0x25221d8094e1fed84503b9c63daf380d50316a08,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0
42,18159340,20230918,0x956eccbb678a31a0b94b04c72c327f40aadb2b17c62d599b540bb2ad6ef49403,0x25221d8094e1fed84503b9c63daf380d50316a08,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,8,stETH,8.00008147001965
43,18159454,20230918,0x63091fc9cc86ac83587bd832fc6b95709127d75be219f03a2250b64dad4b8e13,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,11,stETH,10.713606742902481
0,18159573,20230919,0x8a282a42722f10806b8a371ea672d289a60014a365496ad3e3b36dfdd5f70f4d,0xf049b944ec83abb50020774d48a8cf40790996e6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,87,stETH,86.77552967258707
1,18159626,20230919,0xfa89959d9d40c35306cf98f9ba9c5eac5a0721eb45c2c3d205749eb8c87c9c0e,0x9e55958688a76229e4fd2d58d8987708693c2b47,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.04
2,18159980,20230919,0xeb8d0408698195b7e13a16a5cc0252f71cfa3e9bbd875060f3bd2a462c3b5836,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.000514939101699434
3,18160019,20230919,0x68b8e9b0bd544d6b76360d1ce99a7260e3808d2931b651258f54defb0cc18aae,0x5c24fb5f648fa6bf54dde243004d424780217a82,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.004999999999999999
4,18160141,20230919,0xef45572e8bd2386134e5f86506a05f97696ac3106f8bd1c9b0b246516e7c993a,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.015686304035858
5,18160516,20230919,0x48b7f740a09139e95622724d8b1eefea93f39e5268c9cd66450626b5144c924e,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.147
6,18161346,20230919,0x579a05e5a7e12af430b7825ac3301733496f98d3f4f25c2dac4cf8a4ea67ca9a,0xbf683b7aaf9accea6bff8e926e03f6ceb98b525a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,100,stETH,100.0
7,18161437,20230919,0x1ed7cd0a7cff903cbffab9ab46f2b003fae8333734bb67decf76212f71bb554c,0x420c0278bd2b984c284f09a527a2da426ab1b830,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0
8,18161585,20230919,0xb28f65f4a60c36c534e0345269ca11b47f9701b4d04e9644814b6d359fa34e31,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0048235970257975
9,18161645,20230919,0x1f4c27cb03f4774dc56ff14a7a56be492efe765ff5776da1b74cd6af3069b29f,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.0
10,18161669,20230919,0xd38c74b917a4464822a6a8e3c5bf44ef031f597337371f1316400088a629f50e,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,11,stETH,11.0
11,18161684,20230919,0xd7ceac7d5fb7923967a57ff7418e341e3673db2e2224f1679b05fd5b40c044ed,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,17,stETH,17.31134
12,18161717,20230919,0x5ecec8d20a97e2df32062d63ef68df0dd05868547e176c3efaf0b3e0c4aae12d,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,11,stETH,11.0
13,18161904,20230919,0x0eb72c272237aa0354a26064b14f4c8eae07fdc53a42f86c8f918840430f2df9,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,28,stETH,28.0
14,18162025,20230919,0x5b6e206471aa446d8c5cedc173695263cce6bf951b2c6349cb9f5e669916dfe8,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,13,stETH,13.0
15,18162033,20230919,0x0352c549b3232a88befdcf1d38621b145b3b4bee74b4bf511b841172b87b9950,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.20252800286338343
16,18162068,20230919,0xdfa9d2fba18a01e3ecce2cceb861fb0639ab2c16fc7a64fe10a93b6f15cbfe41,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,20,stETH,20.007739777840285
17,18162139,20230919,0xae30d35ad3ae2a376fae2ec137a2604eae43feb3363dc39c3221419006e67b68,0x9dd864d39fbfdf7648402746263e451cd4f36af0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,87,stETH,86.88597336258748
18,18162140,20230919,0x383a0b9fe81dd0ec62630ba3161d9e638585e207f1cd7d73c7f11fe84f13a4b7,0x493f461aead031cee2027f1b95370a692611acb9,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,3.6329699804450333
19,18162144,20230919,0x72e6683774b10ad173887c33a5f8b172b983982d86970f7d602860026c985e2c,0x493f461aead031cee2027f1b95370a692611acb9,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,6.122819693085798
20,18162147,20230919,0xb15f02fdf2576aca5116dfd572cec542a4eb1f6b7dee4223f1c39300d73602b6,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.27
21,18162153,20230919,0x5e89a03b8130dba255e647c85c5dafe4134840e4028f6252ce437dbb2c532ebb,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.38898689792662045
22,18162153,20230919,0x5e89a03b8130dba255e647c85c5dafe4134840e4028f6252ce437dbb2c532ebb,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.1484915527029293
23,18162353,20230919,0x3356f9bc8381622fd2a93c129b00bcad4716b0b97e2a80666d8085fe76319e60,0xedf2cfd0a8da2891ea0f2b187eba298a366a100d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.6
24,18162370,20230919,0x4a4640072de5a08317143601c2a292e5756b819aef1692863a0cd91c06c96f71,0x48dda24bf0f70119f75ea1bef7cc0d3a0d68fdc3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,4.390584313422546
25,18162385,20230919,0x9ee1c662b6b56b1d6810c9fbe5903e7a017861804a0d0f9801efb9cac74af8ff,0xedf2cfd0a8da2891ea0f2b187eba298a366a100d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.3
26,18162543,20230919,0x56bc95a3e8cd1819704b73d0311ffcdd849dab11295eb95fde87a3acd59b74b4,0xde42c0f35d51a095a721d8df21efee107ddf712e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,124,stETH,124.11380828570351
27,18162796,20230919,0x5a941e2a7afdc97f1c462eaed83889154a1bb0f251eb34969e589d70152adcb9,0xe3c8a4de3b8a484ff890a38d6d7b5d278d697fb7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.26633415916530967
28,18162826,20230919,0xd53230e22644123621862b89c3b62481268f4eef3833146eedfeb95a57cb58dc,0x48dda24bf0f70119f75ea1bef7cc0d3a0d68fdc3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,4.348189658290532
29,18162832,20230919,0x1b127c895b5fe1f483bb5fbbd90a72e9c275365dc899bbd42a969eb24e4914ea,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,22,stETH,21.596999596229427
30,18162888,20230919,0x455f929cdbbdc423ec5d302af283541ac7216d6c05d5299b4e4efcb2c6a5438f,0x48dda24bf0f70119f75ea1bef7cc0d3a0d68fdc3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,4.540879843427879
31,18162975,20230919,0x594ee47ba0ce4c0d7b04ad9532d0699c9c8a5f5735e7b6270d77191a46b76799,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,1.6956139352032504
32,18163176,20230919,0x30e5e0a179cbf28bbb222afa50c5c6034b7202e08ade6cb163257e954606b170,0x349f02c1a4fe499a33b68bbaac5e3a718f706966,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,25,stETH,24.824524912018735
33,18163186,20230919,0x1a2dba0d95e3adf18b5386141bee4a01d04c3527b5f86609e4dd1a855db68b44,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,5.06618356157176
34,18163402,20230919,0x0f08e7d45eb14431c4af7d46e598719f529665a858c6e2e51574672f772571bc,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,6.083808109893228
35,18163514,20230919,0x5cf7b6f0432901518757111bdfbcb71611e1043bd7990169d609150aa715dbc7,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,9.8
36,18163551,20230919,0x2df3cbcba7a17f9244c635f1d023ee8fb50aea2b507a8027197ae134f44425bb,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.054290799521817396
37,18163710,20230919,0xb28e20e707462132389852813423d5849f9adbe3d1651005ce4f23465ec449cc,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.995769299650469
38,18163773,20230919,0xe955c0ca02423fb965f0d6353ca34aff01f3afe1cebef1939be2a7946900c5fc,0x7e15eb462cdc67cf92af1f7102465a8f8c784874,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.9990732504904374
39,18163993,20230919,0xdb86f6fda31a8967ab84532f1e60cfb159de09e537e9e3246f99a09ed14e2426,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,20,stETH,20.0
40,18164119,20230919,0x1ef673b1fb11cfbb19c2c7b14cedfaf874bf731abc2a43d45225e5052ecec3dd,0xfd0000000100069ad1670066004306009b487ad7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,11,stETH,10.525167210023552
41,18164299,20230919,0x323e92609f1b013127985ecdba037676b91d7366b10a1d28d0781bc1611080e6,0xde42c0f35d51a095a721d8df21efee107ddf712e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,137,stETH,136.77148752211883
42,18165105,20230919,0x2db0528bd78c149346eed5fdf486911c0e462d43d36d5cc2f8abf5e77accaff4,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0
43,18165123,20230919,0xf6a52d53c9df15fc220e1f6595745cd63f6a147e358fae09f88a7077e5cdeea3,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,304,stETH,304.40441019914425
44,18165165,20230919,0xe1d63bce1f6b5efbc357b2dfcf14b998cdfca23d7c460992ed7c394927e97ebd,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.0
45,18165996,20230919,0x3c6145aa8feef28fbe454fadc7a4354b73f1a440cc1e990161207e3169156836,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,32,stETH,32.015980419125036
46,18166337,20230919,0xa966432cf93bc85dfe8692af478eb3e098c47150a44949899e9eee6db3249001,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.025701628917062694
47,18166362,20230919,0x642ff3e387f6603741cf29a6894aea42d3302bc649c3894259fb89709ccc0bbf,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,33,stETH,32.6419757241146
48,18166637,20230920,0xb89d1742562a900782ceda6a602859c5c4e3d848a107843231d7c89c6b6c71e9,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,24,stETH,24.102740364581095
0,18166682,20230920,0xed53b6e7f7c59ee1a8480e275a891a9f7bc6ad39df5134abf8be19ff215a4c04,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,16,stETH,16.0
1,18166750,20230920,0x3730aa0dca43c0213489dce7a1d614c179a6adedd67396693297149b6687af27,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.937004897346985
2,18167027,20230920,0xde808f6e41547d71bdfcce9d66cd6762c21fec3f6685e51e74a06fc46b39dec4,0xde42c0f35d51a095a721d8df21efee107ddf712e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,104,stETH,103.93640983020956
3,18167519,20230920,0x62dcf061fe80507008cfce960f7824d29d99e43e7891a296aca0377567a0d3f1,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.000130191561588739
4,18167529,20230920,0x2a0e0e08be2fbef8a117c772e2b34ac0e108dbe68fc491e30e85163673f03517,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.11002066290835673
5,18168084,20230920,0x8363db92180509946ab60798752bb5b8fa11e217725b4ff324342fe4e7bb2f78,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.5000211952785123
6,18168159,20230920,0x8af59ab17b859788310b3ae3a7d2a32fb514d34410c499deebe6d78ba9b80749,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,30,stETH,30.0
7,18168234,20230920,0xafc0ee04a0f05d39f8d395a24277bdda76fcf721ff71d79dbe814da14130f02b,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,106,stETH,105.7
8,18168235,20230920,0x30d5491f276a1e912d78ab99dc4bc3a520b5ee581bcb875527b8559b19ea15bc,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.38943738121690363
9,18168235,20230920,0x30d5491f276a1e912d78ab99dc4bc3a520b5ee581bcb875527b8559b19ea15bc,0x981b21a2912a427f491f1e5b9bf9cca16fa794e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.14865332052687524
10,18168371,20230920,0x7d30facff35d36acfc4839392bb6e910b25dd6aafec3396e4d613b4796030985,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.12159
11,18168388,20230920,0x87437e89303e1a8cd428db77dca1e113b266afa0e503357b1720293af3e33807,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.04479
12,18168399,20230920,0x1a8046e3cacd4e8899b41141a916262badc07bf650cf15ad11fb7a6c10150f85,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.05546
13,18168411,20230920,0xacdf7e030909c9418d1a4b5355d1218011321a03d7f516872d265a387808b7d3,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.02133
14,18168978,20230920,0x667ed5076fcaab780cde6b0d6e4ed04824ed46c63b749aceed53447db8b084f5,0x8c7f38015b27851d9b090e4b927202b71448b2a9,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.95
15,18169153,20230920,0xd57a9e6cee692fd2218aec4a8337bfeca527fc511a925ed6df4b2cb8a1472292,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.4199
16,18169215,20230920,0x1b20d7c740d1ee0a1b76620da4814dfa3d8055afa510635688e7164a637cc9ae,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.03510337630269316
17,18169218,20230920,0xcf8b6a09c6354f3ece146cde52441e08c21ec54333032dd042621a69e4cacaf6,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,102,stETH,101.50815007432001
18,18169287,20230920,0x9c74a290110817a7b2e263db3c95c13b3ee741b746e4cfc8d63c4864d796f4ee,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.6
19,18169516,20230920,0xae83fc75a5b29e7852b29451da0e34a141d1917deab2f5a80e1d075f49ff563c,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,11,stETH,11.0
20,18169598,20230920,0x16429092adeeb32869fa1ccea197a8304476271ae28b945944be9551aa8499f0,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,9.569721
21,18169602,20230920,0x54d4f2d63375220d4d7101112a9bd94c58bdfa9abd3663281d8b6f298bd33e17,0xbf683b7aaf9accea6bff8e926e03f6ceb98b525a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,32,stETH,31.89907
22,18169634,20230920,0x2080e90039e7c3e9bab8795a37a5c4dd212c6969bd6466dcb755375b5a7a7a20,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.0
23,18169651,20230920,0x606192cb6ddacd33ababe4d1c2348d3e9fe9c76b5363f9f24d1221661f2fd251,0x966899c0d1e00c63aa635a2a19aa0d4ff7744bd6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.020536825269426
24,18169679,20230920,0x868a1cc2a89b9c35e49183f52f68aee7225b0621d3e807e235ab65e51698d6f1,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,8,stETH,8.0
25,18169739,20230920,0xad2ff0ec81e0ef621b81ac866efaac70f501bb21082f23a65051b27b15d2b6c2,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,100,stETH,100.17632606180449
26,18169772,20230920,0xcb3bf0e155cbabca72ace6117bf2f12a5e975fa407652aa340b3f2888df35374,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,116,stETH,115.72364159185224
27,18169927,20230920,0x00ba08288e9975888161c613333a6729ef5a289ef8fe31c825112f7cc25b03b8,0xe3c8a4de3b8a484ff890a38d6d7b5d278d697fb7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.28498279032204166
28,18170209,20230920,0xf04a871cbb6d6cab2885145a3e975fd599a17019cee4c356c1e421c8e3fe040d,0xf6dd52cdf1614cd649077aa283840657617faa07,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.003624455446419
29,18170674,20230920,0x6e2da8a1555848a1d06527df6cbaf60dbc71a0c7760513466310a8575857cc06,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,98127,Visit aBonusLP.com to claim $9283 in rewards,98127.0
30,18170979,20230920,0x902af2efc6cc7c4f5073c7362425bf84cfb9ac73673d8e8cb130af80af0e3a43,0xa52a050d5db9e83c9740712073444de5d0dfff6c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,5.002514657698858
31,18171114,20230920,0xa34c9f788758577b0786cb970fb37de2a6495841ae0d6f0624a779fba09debc0,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.0
