,block_number,date_yyyymmdd,hash,out_leg_frm,out_leg_to,out_leg_value,out_leg_asset,out_leg_asset_amt
31,18312289,20231010,0x599919d2488adbcf77a0d1cff5a1a9ae56b3501f0dd190b99a5febdcaf9c9cdf,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x7e15eb462cdc67cf92af1f7102465a8f8c784874,0,ETH,0.010121904714709988
32,18312315,20231010,0x8b7589f7284f5a2ee106804c0cc7a1071d9871697583ebad66da26f7344d03fc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,490,ETH,489.93447392605475
33,18312361,20231010,0x98b900d5249e01e6d482975a6401fbb2bc83de6aa38fffc753081dfd730e32ba,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,31,ETH,31.33894042930625
34,18312365,20231010,0xa4dc6d81ecf9f1499c580ebc89566c28b083e0e84d5903dd0d5c237ea37a8f7d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.8911572261652368
35,18312775,20231010,0x0136dc0192e244e2bfd40107c8d99a6335d0e0ec00d8111567040c47acb68735,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,90,ETH,89.96014076089054
36,18312923,20231010,0x2ce5c270bb5fde061ffadc45573a04e783fb9acfe1208808c00aec8143d64f03,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,87,ETH,87.47435675825729
37,18313047,20231010,0x1d968a4c92dc4a245a4c45835264b4edb08c7fce5814aa29e74e4b468e9a5cab,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,56,ETH,56.05817442577115
38,18313149,20231010,0x77c470c66f802c1bf8eb76de8e4cfb297d40920d49f78ba669cd9ba3fb5cab0d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,100,ETH,99.92070961938596
39,18313209,20231010,0x6f6471d4fe5cdf0683b22a2e81b0b731001bd3508fd017dec1311685b56d1cbb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,8,ETH,8.497043161548206
40,18313349,20231010,0xd4697e95e8e9213401222e0238b0500aae3ed60fb298a3417645664e7f93f23f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,10,ETH,9.568453376707684
41,18313357,20231010,0xc281a46eead78f95d7bca0c64994f69a5731327341cab76fe90ca647c12b136d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,4,ETH,3.603541245495412
42,18313422,20231010,0x545fb19be27cbf9ce5e89b245c8846354a283a8c59fcb49dd077c56c3b8d0157,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x089036a0835c6cf82e7fc42e9e95dfe05e110c81,0,ETH,0.030359526290806897
43,18313431,20231010,0xc7035a5fc50f1d5e3c519a7d8d510bf7da85427853cedfae72b74f76354cd3b0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x890ece5c00febd04fcf0eb7bc0d1e215f0d9bcaa,2,ETH,1.642845543221263
44,18313512,20231010,0xfe8ceb4781b33b56ed87371796297ab27150a696964ba9fa5d10a2eadc3b7d3e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,11,ETH,11.419802561805472
45,18313701,20231010,0x5ca4c207c80b7b5d00c172c50e62f736686e4b9ba8850c2de236f76c9d589c55,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe4000004000bd8006e00720000d27d1fa000d43e,1,ETH,0.9053136846531871
46,18313762,20231010,0x578c643ecaa4708402fc01dd6c16fd9acacc43bf4ca03880a3c1570bddde9e7b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xff1ee01a816dfb21e9f4db143c05b6a6cb80c07d,84,ETH,83.76702326603936
47,18313889,20231010,0x61a7df226f6d822d64037145dfc72de1e34f48697b4b093a1803ffb1ed1a1f2d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x3de8eb830000f1d914294d000051000031a81d00,2,ETH,2.1322234521705785
48,18313918,20231010,0x01e1d42ed4ae9552ad59f85f0b1aa12896cd3c7854497910c2921b7ae3d8ad3a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,1,ETH,0.5765771584949301
49,18313976,20231010,0xd955826b248f488674cb5c5aa0426d36f3f8b7fc186eea15e59a8e206a303c91,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,25,ETH,24.993978618821416
50,18313978,20231010,0x89cec26cb85e7292c3bbd77487ff3936bd211681bbbd4244ed76c01dda86d49d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.7167253922122827
51,18313978,20231010,0xa0298ae9fc3c0ff69ade952b41898c0fd8f1f07ad316083dcc5ef127b53fb411,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.7167253922122827
52,18313983,20231010,0x7eef2a9c919b26ff86191543d6180459a0a5a8e7d33c42c1c8e3d0857c721081,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,25,ETH,24.99396051656608
53,18313984,20231010,0x06b3ce41426fbf87cb43efca23e71cd3ba2a6319d6b230629a258f99c042cda2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,83,ETH,82.6826915185495
54,18314034,20231010,0x8fb40416d134f6775c5ecf15017d7a267204ee3cefa02edf21cd30583cf594f6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x349f02c1a4fe499a33b68bbaac5e3a718f706966,24,ETH,23.899651218198503
55,18314047,20231010,0xdee120fce7bfa1fe297faf5e48c4598dcd4889d1d2d583df4a847182876648ab,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,82,ETH,81.96668989049435
56,18314099,20231010,0x5d051deabfc244c5269d0d84fdaf8e1779f6019087ea0143d6a042e17df67dc3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xff1ee01a816dfb21e9f4db143c05b6a6cb80c07d,83,ETH,83.01124849521382
57,18314110,20231010,0x6e6b4d769a7d93979e1120e3f97555b9962b6e7dc47446dda86b59db44888b62,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,14,ETH,13.725843577966117
58,18314185,20231010,0x03532be60c0ed1f4bbea5ff17e52f8c3f49e0444d03fa41fd5dff4761d74b79b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,21,ETH,20.97505267606644
59,18314185,20231010,0xbf6d93d2987eee2e5dda34c73a79de065f6cb75a7b280d8b180efe30d3a61888,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,21,ETH,20.97549763908233
60,18314189,20231010,0xd4d1d6260c348a5c847c11afdeffd03a280ec9cbd651e4243aa6dd393f698bfa,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x5c5c1776c16ef823e6582dd2747018ca5638e972,1,ETH,0.9431405488795218
61,18314251,20231010,0x54be193b0c0314620755e9bb1023328bee7285622a8a50f1b402200fd1c9f817,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,280,ETH,279.9350549478541
62,18314280,20231010,0x3a86a31e14d316b14defd4e4120d58b376f7b04137508f36b50cae3cf00ab7a0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,91,ETH,91.10577692882148
63,18314295,20231010,0x0d0d9b478aeb383807156194e4c76292d0923f95c1b94600f0ca71622964f81b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe4000004000bd8006e00720000d27d1fa000d43e,90,ETH,90.12120384994881
64,18314726,20231010,0xe69babb060cd1ca5eac0011639430a3a779fe41f9d7399ebd215157fc0ab7710,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xff68112f43f09a1f8c919396389afe480cb18052,3,ETH,2.9809855017945033
65,18314865,20231010,0x78d272444b024fe3a6bb845f3ae9542b2a09eee6041ef59d3365d71d117c6f97,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,56,ETH,55.591467353327594
66,18314866,20231010,0xae3cd28235cf8d3a15f6ebcaf869a251cea22a822ce2056a841ddcaed4c61204,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,96,ETH,96.3511408290759
67,18314868,20231010,0x216a5dd5e1875d66dc3d2a743062e20275c11cf0fcacaffd13f536151d1a2d37,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,7,ETH,6.591144162226882
68,18314984,20231010,0x91117c19766058f938c54ca2815fb172d281164a73b2e86efba0ab551abfeac0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,19,ETH,19.411724068177147
69,18315550,20231010,0xa0ab8962d417bdb72f671de5a4c3e37131126b9b260c5697efce47a0a432988a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,5,ETH,5.048042557800087
70,18315628,20231010,0xa92508cc7e0ee02145134180404c5ca39db723c563d86fc64adf94af77ac7fad,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x358635772fa78ee388b249cab567a9a35f1d3a28,0,ETH,0.20465998113704054
71,18315687,20231010,0x2311c2d233738110337bd715ad6bbd39642767ddf307a5cf8b1deb2c8615af12,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,1,ETH,1.0412792066162866
72,18315881,20231010,0xdff8714ede5352e7d786c4621908415eca84a2ddd74424ef64a0ec897a4412a6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,1.3997200360936732
73,18316054,20231010,0x7ba75206d6658e8e8e23eeaf27de1200bd7663ffb658607f450080432862b672,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x493f461aead031cee2027f1b95370a692611acb9,2,ETH,1.8757431124118766
74,18316208,20231010,0x8374b46a3c23bac6b65e66ea4ed8c71c9af8aea7acc5ae7be3b56803f59505f4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,100,ETH,99.97468872853257
75,18316227,20231010,0x1356bd6099a77c28172c94d99f0522696758bc0f29a756ff01d4d679a6f2b626,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,9,ETH,9.184412766604542
76,18316633,20231011,0x4cd8b439a8eafd4ca0b7445862a933ad48e139904f3cc458c60b36d20ce05194,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,ETH,0.05403971255351381
0,18316642,20231011,0xbddcbf5dd2ebbdc2cd451f8de3c679ca947fee7be5a7a43624d47611139beec4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,17,ETH,16.72733866086523
1,18316690,20231011,0xa679087491345c223b30c7bf0dd15e57134391a5a970fd8294fc59de27676051,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xff4ee3f191252868f7b0ca50d40ecb01da00e68c,0,ETH,0.030019279835506854
2,18316882,20231011,0xb550ce5b966d13a414d4d310c86b7130f6b0ca39eab407812f6e4dcdb16e2948,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,2,ETH,1.9993482519512935
3,18316961,20231011,0x56413c62456053107e93b701d57d14e6731e9aaf6c9b826c7d09eb7077bfb892,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,1,ETH,0.6630345692564544
4,18316975,20231011,0x2806e4704a01dcaaa33a41b77114a7bf28c628b8e6f0bad17852598a977768dd,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0,ETH,0.029990172899906478
5,18317273,20231011,0x2d86f6f43840451bd38d8b78230a0086af593b3c1e90bc6c23a8c295b42ce4f5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.7727466310089676
6,18317447,20231011,0xe8a8e6e8ccb3f669c4f03d19245abc7b4082a2712b594346ebd36f19e21d2fc0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,ETH,0.09996730149303806
7,18317586,20231011,0x26f41003748c31c874ea624a4e0e9ddc98780e0a4f5d06b881aa93f2acbc0b37,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,100,ETH,99.96226580368774
8,18317602,20231011,0xdb23b9e0a8817931ea73067e805d3f29d2b564dd67020802d486755be3823b60,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xa1f74d6044b386c20899cf69ccf036da4e305b6e,30,ETH,30.22760026373953
9,18317823,20231011,0xeec88971d0e4ced8bf37b4514f3131a1bffbe3907fe9c13b0373b2eb2560f131,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,20,ETH,19.99195768371991
10,18317923,20231011,0x3f59c6d5cfea1e8e5f77bb21c786ab0e702169a7666988aa356e7476041cf58b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x452a9b8cde503a041de5586d64247843dac5ca57,9,ETH,9.186727016735276
11,18318338,20231011,0xda5adf3dc0dbb6748d2b5207dce34ed518715475a1371539980d5e55445521be,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x830211fd6b845218c49e5f44fb4f505301cd9e86,6,ETH,5.997759388202609
12,18318359,20231011,0xf5d11235a968e186b5ea62e68bf4abe4de4af835c1662432f74cbb051b7c8871,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,1,ETH,0.9961243479605794
13,18318474,20231011,0xfe7c865ccfab9a7f42f29836730582e6d66d41847dbea74a1efd3dde95abf094,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.6593804523838601
14,18318519,20231011,0x24be40749eb3dd20ec8642c8b6a8d57a830aa0c06f1a47a7f39df6e5313e243d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb76e8f99f8abbaa45d47292972cade11300b6dcc,1,ETH,0.5034681884544661
15,18318534,20231011,0x301573c28d0f63d4eab6b548bd022a78c71e61bc3dc4772e64db68120e29ae44,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x10d27e10778a06810bba175449c524f46e4f0243,0,ETH,0.4027744901489142
16,18318535,20231011,0x4c2db00874d3f48f026d222f35c50ac4a8670c4d6e0dbd170ef25bd9977477e4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe4000004000bd8006e00720000d27d1fa000d43e,3,ETH,2.6041615879403888
17,18318560,20231011,0x7daf74c1f3505a2a60fede5a0bb34b2311020f4b66e2ab84563b723fc75b6764,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,4,ETH,3.98450259508772
18,18318860,20231011,0x24134783b19b88e0a89b4e20c9788d33f9db377fc27e48a60957cce508476b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,12,ETH,12.420717841226928
19,18318989,20231011,0x0b7b0311894d02a68479ae6d6f655daf280e03397159b7112155f7d9eedbab19,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,20,ETH,19.992135791298253
20,18319277,20231011,0x651c8e507b95b8dea33e15fbac8da0013c742fed7661560c5d015c190d73222b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x91199826dbc27ae3033357d91b6fd3b7eb4d2149,85,ETH,85.09068410828702
21,18319476,20231011,0xeafa7f942160d1da9f999bfb8c73f1e655be5f4c78caf9cb51b287a5763290c0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe0470be8e86225524c386571450b4f6ecff769fb,1,ETH,1.0001114526867596
22,18319487,20231011,0x8f7e409d245c65ac6058a253ff25c1d8ff780cb0acb18d11efa6082c4b2e7606,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb3c80cc69b120f820bcfa50c02d1754e1938e911,10,ETH,10.14538172963584
23,18319498,20231011,0xf723789d2e78f99b3190990af079c6710dffc64f80f6f17a38bf166f063f2f81,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,411,ETH,411.07353034744125
24,18319519,20231011,0x8610c24f86dfef1fd5418621a7fd88091f07c22c00f64bfc88df159a27092a3d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,228,ETH,228.32709813450685
25,18319765,20231011,0x85d4c2fb02070cc8cd1bfc83c26228ca5adb99acd6b8775c098674d82daf0863,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.7498424111190418
26,18319781,20231011,0x65254f1ead07e51e63652b9205f98d6757b74e39a5e0926a515cc5a89daeb19c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,ETH,0.09995511431188812
27,18319792,20231011,0xafa2a50f1369f1bac82374cee6b78a1840a0d7165c4605280dd616cef1f2b9d7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.9995505870612862
28,18319800,20231011,0x583ea2e3dc00505253bc489101f227cbff301ad8d3eb87ffdf852d341d4ead7b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,ETH,0.2998649789774665
29,18319801,20231011,0xb5c5a5d78e2416442131c81016a1ecd1bad0b5649eb4e7e8c8add49217888d8c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,ETH,0.14993245536802288
30,18319821,20231011,0x29c2d6f146c1ae1d0e9f04132cdba49a93cfc66efa2092090f6300ff0061d79c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,1.0995400455071123
31,18319839,20231011,0x01728e7efd45a476a0a3e09eca9df6747026682985e116a479b2a70a09154cf0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,ETH,0.4997900198696266
32,18319839,20231011,0xf9477d9b61daec502d59a23c8f44404f840ab06602c5702addce7afac5730ca8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.9995807979911085
33,18319850,20231011,0x12edaddbb2466a2097a8a6838b9585ed4bf1cc209ae53f567658425d74907202,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,1.0495582190091808
34,18319860,20231011,0x83f69c5253a7266a86d6fe481e0fab4ff2c70ae1f8b48cf4d6c0a716841f86f9,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,0.799662656814606
35,18319946,20231011,0x604e642b101a424aec23cd01457118114242b5d070dcaccb9ed1813fff135717,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,80,ETH,79.72808553415862
36,18320222,20231011,0xab4b6c7fb9a8e811b6bf7a9817927a564de1f08992bfbe2c9cd83e9092e2280c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,ETH,1.011991497328208
37,18320261,20231011,0xf32ea65e30e232daae1b444d3be2ca2f23447ba4c1e8a940494d596655cdfb6b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xaf345c813ce17cc5837bfd14a910d365223f3b95,0,ETH,0.3711820763632156
38,18320586,20231011,0x5ca5523d3f292dee22016919b8caefd3f70fd429e72182034f31ad4278d8a12c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe4000004000bd8006e00720000d27d1fa000d43e,4,ETH,3.607496277894365
39,18320635,20231011,0x4a46bfff1c86a6fcb196f753768b3b8bdef4a5e7ac48562eade821c97df12205,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x56ce79ecebcf329c4f82beb3a038ff6730310f16,420,ETH,419.9029567499656
40,18320658,20231011,0x8f7f71cc682bf030296767a79e843ad8a0b68d77fbc0c26a7a7d8ef234f00cf8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x9008d19f58aabd9ed0d60971565aa8510560ab41,5,ETH,4.992163523976557
41,18320681,20231011,0xb256d0c68f89922459f031789f2756c3a1228fc04699842e94f139f6bb185c2c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0,ETH,0.02298975929753777
42,18320850,20231011,0x0a33a27407489c4b574a59c665820432c637db2170447d2769c5e9d6e5968d36,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,7,ETH,6.769581327396089
43,18321059,20231011,0x90a4ebb438dbedfb925f50e606b41a1ec6a485f60e1f2f200a07f2617807d291,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,40,ETH,39.989406132873526
44,18321072,20231011,0xf937083e7066013ecee57afdd5494c690887bc5f933f6e1a68b7c519b0b9a330,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x125963b4311c389e504ac4be3183773bc8c4e2bd,0,ETH,0.08939267331324234
45,18321099,20231011,0x96d4af5e3dbe33e930923e9bc55e3c9bcac6f392b0ca57a7bbdd9c64b93954bb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,46,ETH,45.98580367715416
46,18321205,20231011,0xd094b762b6d96e6c2a2de94e76289b454c1780708fdb5fd084880eacdd12b5d8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,50,ETH,50.182128956609034
47,18321206,20231011,0x867467e6c678397a8d42215af04e9171091ccdf86305c55ba1cafdbda6f7eec6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,3,ETH,3.1976553476537823
48,18321470,20231011,0x0b9c8678b49754023fcfc0101f2cb5353b76def43ed5326d32558878e2c7e9e8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,5,ETH,4.991872827470553
49,18321480,20231011,0x083872adbf374feb4a93edc64d19a5c602968a8b63a55999cc2cd8f7da9066ad,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,80,ETH,79.73776431307338
50,18321520,20231011,0x9db2ccde108ff1a09e1a404f105d60e55de6d4b20d0915ef29f3a99bd8c8b9cb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000a84d1a9b0063a910315c7ffa9cd248,4,ETH,4.1700513930644645
51,18321521,20231011,0xaecb045bf9a4f04cb9bcc50610663910da4e771414e02d1807b711315766b3b8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,29,ETH,28.820163829154325
52,18321529,20231011,0xafba4783245406fce12e160b6bb906e75c4ba6bda89252b92f8593148faf2f7b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,46,ETH,45.68672523476242
53,18321655,20231011,0x6390cfa76bbba852145d62e9f5d22c49ecfc89c3d0ee4176b26fda3032882619,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,300,ETH,299.87091170942915
54,18321726,20231011,0x03fa5be5664f6e1416f8157d8bc28f36aa191027cb6ade92f46f8c76b864b121,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0,ETH,0.4399014782368617
55,18322001,20231011,0x64ab765f49203e125eb9285c407ea7db004812be342a0dab5a8908b7df43ce63,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf6dd52cdf1614cd649077aa283840657617faa07,3,ETH,2.6943132465465136
56,18322029,20231011,0xb1e11b2fd52bf33a53e86d8c4d33c3e14102002b3091b86187fc091ba08083e2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,2,ETH,2.4890317536291247
57,18322045,20231011,0x6a31ade6a011b0b2798967af6f20d5b0b1f4ac5c6bee459f231f3bfb80f6e429,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x349f02c1a4fe499a33b68bbaac5e3a718f706966,34,ETH,33.67539079065333
58,18322070,20231011,0x3e0ae1cd8396e67886e3b8591c6ff536c6aa381bb0399e16acad4fac5520e5ce,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb29dd468574a31a47a498aae22d57d74364480cc,1,ETH,0.6867806694349324
59,18322144,20231011,0x5014db3f5c0fc88f792602e971935d809ec254b1929424419497461d77a977a3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x359b3f9b536ab43c7c4cc905f8f03f34a324a911,377,ETH,377.02817247959797
60,18322298,20231011,0x0ea971e6ec431cd97baf76e9d2887d44aa030eaa7e8efe461924fe956b45ec95,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,0,ETH,0.019990604325364834
61,18322465,20231011,0xcaceeda737ccab6117240c17ecd452a35e63700ae73908c78de945a3d6731c77,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x942c82b1fa3cfd5d383e30f27ad6144e9da2f9f6,4,ETH,4.427682087463728
62,18322506,20231011,0x003c6c5d64abf20ccb8731bf65d75eaf14e840d664ab5e43a1d00f76be752681,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,59,ETH,59.0256637062175
