,block_number,date_yyyymmdd,hash,out_leg_frm,out_leg_to,out_leg_value,out_leg_asset,out_leg_asset_amt
5,18355569,20231016,0x9e2956bb8d52a9f5e004509994301d38d852fcb494902a3d08433c4f548cbdfd,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x347d9bd3366efdda88605878e24e6e8988fbe3e5,6,stETH,5.850819694195276
6,18355636,20231016,0x1d7025d7b02f22ab31b1b1f00f2af6757fdf0a9344f6abfa38b502fc6fc17883,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8bb037ef7344242ef29bf3599f94c280f1099af1,5,stETH,5.008823672913378
7,18355653,20231016,0x63339671f407ecc1dfd090588c09cc4bf44e6c9a353e366e93cf1ad8a2fd6ffc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb3147f04db92a0e7b9c6766a7b9ad0942bd13fee,3801,stETH,3800.903716018139
8,18355677,20231016,0xef2f8e6dddf7a4bbbe1193257f9e8b0ada0c1656b116c3970ca4c89fe3c6ab41,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf2337a412942df4839f76016cc678391397ebbaf,0,stETH,0.07250369481518369
9,18355916,20231016,0xf1d3d5fd79a1960932fa952c34921c9f4f724ec3eae922738765c37f2c809359,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,3,stETH,3.000164531255131
10,18356059,20231016,0x29a5ee5a38eaf88e12baa411031c1b5e467d5ee67753499733facdc8049382c3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,23,stETH,23.128315070105806
11,18356515,20231016,0x062bf4c12ca39013cd09736cc7742b8091272b80a78186b35a99abf160c289e5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x08f76dfa9e1f04d889ded1efe941f6d9e2b3e429,0,stETH,0.12000717443242928
12,18357114,20231016,0x902cc66876bc6614e03001a299a7146253aeeb3eac146560373f08bd5372d795,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xc37fee6bc40aa524839cfcffdea1acf9a655c405,500,stETH,500.3993103602073
13,18357114,20231016,0xef605297d85881b0bebbc6e2f0efc06cacd5e9caa5bfc62c7a170609ca8f29b6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x605ecf96cf0a8bd71e05cc5518cba349b54b8da8,250,stETH,249.9032626965348
14,18357609,20231016,0xe2ac77845117dd685af7b11181645325cd1a154c791a431bb767ca9977b9e6d3,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x7fb69e8fb1525ceec03783ffd8a317bafbdfd394,12,stETH,12.060858481324313
15,18358216,20231016,0xa08bce1d4dae82075f236a5dbc35c0ec32fc87e4bd3aeb4e8d448ccb4bff925d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,5,stETH,4.603248854680812
16,18358259,20231016,0x3e15f99b53b469a48e30c892cbe68525e775e2b945f098f2dca46af0dfe6f5f1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,3,stETH,3.2509754295097326
17,18358512,20231016,0xccdec0d52083d10883a01196ef343cf63fe15bfc34c77576a577dbb4dd9ddc3d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,6,stETH,6.001225512435789
18,18358752,20231016,0xd397b51f442c2d36375c0bf7968ea94934f30f5cb1e9dcdc3621b2dfb6fb9bb2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.27005556058708124
19,18359317,20231016,0x8f9e39bb4095db110e8939d97d641ef15f00b15b6c23b4b318365091f53eb809,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x07f36cf3c834e423536680f560b6bad0319f5411,3,stETH,3.2768825466722222
20,18359335,20231016,0x917bfaeb65437197798cef19d9eb289ca03b7d9501318b3c8f67fa1498563352,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x97c1a26482099363cb055f0f3ca1d6057fe55447,14,stETH,13.598374878696527
0,18359712,20231017,0x2998d4952c866bbc2e8d1a69d517c1104017731290c8eb7813b3934941cbb852,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.2000792415592919
1,18359772,20231017,0x5a50e77b4f4baa5b8a299deb0f17b7f4a38dde9ee77de8acfd14852ebd1b7496,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,33,stETH,33.211588853062224
2,18359789,20231017,0x1ab4a1aa932bd3adcf22d5f6a632e46cbfe6bf4553479a6ffb379678df46eb20,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,100,stETH,100.03113489574056
3,18359839,20231017,0x8d57656a434790dee437e02d760b6327bbce1e5acfdaa6655e426561394f670d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x3e0918f43458db9f02d7ca915cc422204619f5a5,6,stETH,5.539541933988001
4,18360269,20231017,0x6e3d00743b0ca3fea736844c151c7a1bda926bb6973ad6c97d1b1e51ed5ab125,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x19282e37b5319727501e9577d79dbcdf43803883,220,stETH,219.8073838237624
5,18360271,20231017,0x7b36d7ff4985e46afd73af17b8c163a0d1eb5c2034b2a7a0d72f043957564d10,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,6,stETH,6.404765934601339
6,18360318,20231017,0x5d686d652c71d0b5b0ba85f083553f377a29abc25274efaa738e277e81cc7a14,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,2,stETH,1.8004451752428068
7,18360419,20231017,0xdd1ee1af9efd506c2d8abb1db2b9dfda4dc9e4f1d93ca53d5f53002f6ba13dd4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,7,stETH,7.001700134780161
8,18360437,20231017,0xb414101c7bd2cc6b3e3600fe7d1095075f9be1333a26043ca47de831a13fce02,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x5f515f6c524b18ca30f7783fb58dd4be2e9904ec,175,stETH,175.02623419179818
9,18360682,20231017,0x7b0800004d664ac9b9cabfc79fba7b0ec186b2443b5c2b687ceeadf9094aa85b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb74ef472dbcb5973dfe4edd6ae081da768b464e8,0,stETH,0.001999999999999999
10,18360713,20231017,0x07696ffbd1e8877848259e2a389e116dd86e8ee0f9670921789c29c8a8ee1cc4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0,stETH,0.039004308234938743
11,18360834,20231017,0xe6fc4ca1ef598b139071b1c2a0ed48c9457b8e53959fd9d136e5fda70b6ded7b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,20,stETH,20.002004665096894
12,18360915,20231017,0x580421fd76629e07b126ad525d28c9047b1d183fdacfe8b64e4e1772f8fa1ea5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,1,stETH,1.2901178994689007
13,18361191,20231017,0x68d30e21e30509a759916ed688b5bc09a44d15a3512b61f141eceefe6ed47758,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,6,stETH,6.322289683256961
14,18361453,20231017,0x3daee393b9cd6be12fe71b68f058d700e6cfe20bae272eaea82ffae943edcd15,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x63ba2a2cd8fa3764a587b8910fe8851de2da81a1,71,stETH,71.16112521123266
15,18361470,20231017,0x03c51735af8198a4c184ce54f4a958fdb10993b8f13ee4c3cdf8d9c7290805fb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,73,stETH,73.01191176352667
16,18362173,20231017,0x8cac8f6b7ac73920861670a25be9f97b5bd34afb6a9b932128855bf37bcedcd0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,1,stETH,0.6255183876519053
17,18362212,20231017,0x827aa5324faff40cec381185af9ba4fde277df689a8543cba2726539b5104421,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,73,stETH,73.4589474851154
18,18362212,20231017,0xfd71c8856211f6a0b6e4efbd1ac7a797d864a15b00928f6a8fa634da496cc5d5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,1,stETH,1.0319178515955483
19,18362214,20231017,0x3fab748d5e0f9f50dc310a8c2dae9c499debdccc04d601a8d1e46afb3d6c0130,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x23ebcd701fd92867235aeb0174b7c444b9b2b3ad,1,stETH,1.0326584745250487
20,18362476,20231017,0x520f4b0e9b9b589b8de653d172c4f7a5060f953e19bb744e31e8d3289a397a7e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x0d055df23ebee6b85323a783b8550f11ed26de28,0,stETH,0.009233523130987738
21,18362636,20231017,0xff2c1e145bfe5c10a594d8ee22065cb89d886b03f194c1f8c1a3144cf1c45d36,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf4d5a5cfc043bf56c9d817a6fa15e122b4cc3532,0,stETH,0.07766583250279793
22,18362733,20231017,0xdccf7566bc931fafc0734c3c212174b15698caa11d69f56a4221db193775dae6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,38,stETH,38.20472104856934
23,18363553,20231017,0x4215b9d6e4ff7ea807927d9174c51ea7ebd152764c859fb1b59efea62afdac81,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,47,stETH,47.15858714682576
24,18363617,20231017,0x0cebd9d8d11c9f0e60f1e99133166bb1ec4f9cd89e2dc9284d382e9176476cbb,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.3300656345411363
25,18363632,20231017,0xd5081bf4d24508ccf59cca1a37a4d419fc21bb3335003b1b38bca7cd668bd0bf,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,2,stETH,1.8923566596032284
26,18363921,20231017,0x50de29b12ee747a8b46d75d3072d52a5642b3ad6dab6b388e130cd6d1bb511f6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xd5e8130b58fe6f39ddfe780243256af9fabac992,12,stETH,12.224095917480764
27,18364164,20231017,0x2f44b4f0be5b32035b32d57c62c7e235629669928135c1f47b6a7751c7a31bec,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x68824598098c07af1124a243493bc7d3ac3e96e8,3,stETH,2.5248474628705893
28,18364236,20231017,0xc1b05fff23ecffb178943e4d28f3851758749830d184e71028031e97247d36e1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,31,stETH,30.625189017206846
29,18364437,20231017,0x3a023d6454f4373929432108ff8881bb777101f27073c7f007b816ce9ee823e5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,30,stETH,30.00820230094707
30,18364686,20231017,0x1f2fa9b4117f78a8c3c7b74561f5d6020e24b348a9ca45fdec207b449cc7f5fa,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf44620f0977385ff8e0df39a8c7978f93a51b575,1,stETH,0.9929810656702073
31,18364845,20231017,0x330a6ed5712c93794641e998004b077b6fbea5d1e0bd9bc26cd980afb1fe2f2b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,17,stETH,16.83081900541523
32,18364876,20231017,0x4f0606913f152326480c3ec7233f06f4e66498da85a526d0158af4d053ee1b51,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,23,stETH,23.21252495797184
33,18364969,20231017,0xb1a623803c1898a8f0b49ec1f9d26adb8fee1629a8661a46472b4ca8d74c7a6f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,5,stETH,4.921324939290282
34,18364984,20231017,0x4b3b0a731fe1ce13819e4072165c26f05f4cd4e58a21eed945ba44b2d61d8297,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,60,stETH,59.65311872012543
35,18364995,20231017,0x0c248acba10ed9ec354c1a0680c8ef8954325a846598304d598d980cdf5a1fde,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,28,stETH,27.990833860781297
36,18365101,20231017,0xdb980ea54268381fef8ab16c85e0dd88a7c02a0232b300e670922cb7f3bd3b18,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x52372f2769c58955c851fe3c59c57cabb0c54cf9,1,stETH,1.3679707678408513
37,18365318,20231017,0xd6dcd4f62b9f8d731ad6686ab191ad45e46458c0b947baac12a44658fee42086,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,7,stETH,6.735271146356182
38,18365632,20231017,0x3c52f88b6a87ff6347b45f194bcfedf158c4f621b0ea2ee530039d5630fb7e7c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,176,stETH,175.5618507916916
39,18365707,20231017,0x4433f701fb17849c0611306dbccfeba45b03230d8ec563f8206852542ed80849,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,96,stETH,96.1074575455695
40,18365707,20231017,0xbea6aaa58acd9757aefa664b44262a26169e48cf81408d171637859d166db503,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xb3147f04db92a0e7b9c6766a7b9ad0942bd13fee,5094,stETH,5093.816517498666
0,18366625,20231018,0xfda9a0551b48d3081466d3a2353ea5d05434d484ea19728a298de308304da952,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x4fd39c9e151e50580779bd04b1f7ecc310079fd3,0,stETH,0.04000315126754127
1,18367018,20231018,0xc08359da4f1b281131b330cf8207d4c925ac510a8a477c0a685a0d062db7223a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,50,stETH,50.002698833095195
2,18367628,20231018,0x3cc58aaeb09b516abc094e995d70fd077248c54a0eb8709c1d9749b9d04e1275,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xcb3702bc25b0f284b032e5edf1a1ebea2fe43255,26,stETH,26.07025851498645
3,18367715,20231018,0x52e02ba1b4c7c340034472fb5d175fd601eadef9f353e854cc0edbf581a920aa,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x67fd18ffedb11f820e54b43d54fa756d74f6add7,1000,stETH,999.856147092071
4,18368255,20231018,0xf29fd12874380b338bf7c6ab23e98c16a78ef91f150dab12c86ef7524b23085e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,9,stETH,9.20017383332797
5,18369014,20231018,0x2124f1473d78428a0e2daf09828a6d77007ac127760c2522d762fbf0455c1c9f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,15,stETH,15.001572301901552
6,18369189,20231018,0xa98a177cde3961548c1cd50aae0d01a21997f4c8b1a4d916e837061d5c5432c6,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xedae76e579a3acf71dc11250d70b1a4f80748be1,750,stETH,749.7851991852083
7,18369472,20231018,0xc7c5d4d7c6c6888cb5547bc4901384427b8580d4fff7d384b84ad737093faa54,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,15,stETH,14.792431296210474
8,18369630,20231018,0xb331dee6b57c1e52e25e827aa822ba3b044d6543c0db300216e587438ed7f2bf,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xfa9a30350048b2bf66865ee20363067c66f67e58,1,stETH,0.9969990685857733
9,18369758,20231018,0x1cdcf37986acd60ce8eb5997efc46ad41a0a7683507f30660500935fe9172717,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,0,stETH,0.25000088746738186
10,18369902,20231018,0xfcde2f5a5ffc968bc5b1d9c9bb26691caff9ab9424fb3f4dcdace6e2ed791131,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x08d407c1e92825616eb07820c9b38854b9c59775,4,stETH,3.5017128095136902
11,18370184,20231018,0xb1f3774937700ddd08ff76839c3ea764eed4eedf4719c7a7ab0055913ac96c90,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,100,stETH,99.8957542545325
12,18370190,20231018,0xc7cb9ecc2a235816ce7a26be056faecf8d873355e5273ead8705c54b9e678a6b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,209,stETH,208.95351451141482
13,18370558,20231018,0x52f4f45a8956d6037e9357f24418ed83b178593ce187d90479bb20783326289a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,180,stETH,180.06697395788714
14,18370631,20231018,0x5183b7ea8eaec725b0ca7163c64ec0550360811775e22f262b36f2588142de12,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,160,stETH,160.0514878303666
15,18370702,20231018,0x89c52feb16a8e44e5a3082caa501945c052a8ee7e09db3f7ea01b459d4eaec35,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,4,stETH,3.682307285680656
16,18371036,20231018,0xbf831d3b5a64d939098cbe8f7f8900e5b76de4d2c7d72410287ed84b2ba30199,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,156,stETH,155.95193226818932
17,18371251,20231018,0xadea87fcf8644779b5f8482d80d4670a22c2d18a3d78422bb1120e5209581d3d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,99,stETH,99.23970393687895
18,18371746,20231018,0x3bf3c5fb6d2a42646d6167fec9f6834d7b516086b1fe6eb35672e78917238c00,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x7fb69e8fb1525ceec03783ffd8a317bafbdfd394,12,stETH,11.501619995051636
19,18371841,20231018,0x26bcd50f8c1a61716f86f850a2e89a9f48dbc71949b3207d07ffcac02d292b54,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,93,stETH,93.05584779976314
20,18372105,20231018,0x2755e4220586b897a3f62d5c9ae726a66d9363f0569fa75c67779f9c4bb3bba7,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,123,stETH,123.3598464578537
21,18372146,20231018,0x4e9c669081c9cee6e0f833b75deed9d25761a19cc4ed49c671391a50dbfb6717,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,70,stETH,70.02703720966818
22,18372161,20231018,0xe1d8b985812aecf8f9ede30e7810f9230efbac6ce78a6a9a25c71a42fb56c86c,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,76,stETH,76.02365732537872
23,18372163,20231018,0x553714e33d446ac05b4cd15704185c3ce5baff42704885caef2170ed540ed88a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,38,stETH,38.009608110895805
24,18372202,20231018,0xef90c6213911f3b789508cbe8d38945f15875b05930049243c851bbb5a331eb8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,4,stETH,3.5008153081383546
25,18372220,20231018,0x094f30a960206e0a1d8047be2d1d8ff3e02a42c6768268a8543b281cc2adba39,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,27,stETH,27.256329743260416
26,18372775,20231018,0x92bfd5c033176bc0ad91e3b1596285294b5ce518cd28a874b3470940285522db,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,35,stETH,35.00665517887793
27,18372791,20231018,0x40c97f528e25eb81f2c6a712efe128e9b0a275430b7a993c1a3fc226e28d83e4,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0,stETH,0.00100017221100199
28,18372813,20231018,0xdb92f28af75af73b992a4d6706147d48680de1573d6336dc03fa481e84f2f2e2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,1,stETH,1.1996732681161177
29,18372840,20231018,0x61750ffef02d80911b7dcdc4830fdb75baf887214166755e6930b46b7d4f0305,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,14,stETH,14.002293290476224
30,18373410,20231018,0x9afad505f2787df9cefa57189f4ab41a2869b945f45f27f97668684396c1f263,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,8,stETH,8.131388682732391
0,18374023,20231019,0x9691f403eb9fe781ac1b0c46be89e2edcd20deb2e61cb76654c3c7356d37ac53,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xd0b9edc6b226362e08554312c3dd328cac5c6f79,125,stETH,125.18257508989682
1,18374088,20231019,0x517056cf0ce7db57b6ddc82733e4c9ba58aa5ab51e646322405acff5cb0b4dda,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xde0e209084d4ab4160663cdc7cf57ca18873375b,1,stETH,1.0051752055862944
2,18374296,20231019,0xa98fbe746684c3ba83a0dde15051f5ac21d304b422beeb41a8b85df081aa4dbd,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,22,stETH,22.00705424396663
3,18374648,20231019,0xbc5681286cceb53a85f3b4549dd5370711ceb8fa9f5c5e38a1f8884693e9a63f,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,29,stETH,29.208597530123626
4,18374873,20231019,0xbf3f85d89609c69d6e03259ae84518bf454a5099358f4d7301f9d15f3bac7f43,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x7fb69e8fb1525ceec03783ffd8a317bafbdfd394,0,stETH,0.27875964232018696
5,18374885,20231019,0x8b74c61f17aafdb88daa9e11859227b39341cc498f6b8e08026e2631e1c9654a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,4,stETH,4.101137916860099
6,18375083,20231019,0xbfea6fe4e55b921f806453da60b60407e4c0b3c8bf7282f307d1bdd2e8c71b7a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,10,stETH,10.25328459345687
7,18375267,20231019,0xd1b0c554c7d82c9f0c8996cbe171842c464a8f80b060dc5c242747f7a00309f0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,304,stETH,304.0484433394777
8,18375864,20231019,0xcb0253bb58c5f41a4a23495953efb55b72d161339bad1a678f0d45569d7f7ce5,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,4,stETH,4.1052029058320665
9,18376028,20231019,0x82594e77b7cb3282216bac4fa981cfbc3464b8216d0f48797c4dde9ee9d65f88,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xa6c6bd752b8ae147d36879db48c219ec07abd32e,1,stETH,0.6000226844823743
10,18376541,20231019,0xbfdb5ba6ba37117ed0a0477c29e6cc4d9ef59ccea8ec724ed69a3f498d6dcf38,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x7e15eb462cdc67cf92af1f7102465a8f8c784874,3,stETH,3.2002863815329654
11,18377160,20231019,0x296027ccc1af853226e700976fdac5c1532f70cde8ac9c9d3799f0c45fe456f1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x812c1e2ce48c2672b81b7711275df545cdf53655,1759,stETH,1759.172815885321
12,18377328,20231019,0x41c4ec0ed86993b3c56e6e0aa8c21ca6c8c45e337564d8810a09f85760dffdef,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,9,stETH,9.003207647828946
13,18377527,20231019,0x2596b323ba1131c470dae2431cba813650dec1299f91457fc1d51dc63e2aa2c2,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,84,stETH,84.04314079197113
14,18377581,20231019,0x972fcd5ce2329e1c0f7cbf12c9a8f0fed2e3d493f2739a18711cc36265d03827,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xde42c0f35d51a095a721d8df21efee107ddf712e,51,stETH,51.06382719367295
15,18377749,20231019,0xe900d2a7164e622ab1f5c484d5ff615dcace0d86497c0ca17e8f9096de3bc1f1,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,120,stETH,120.05173709332401
16,18378188,20231019,0x106b53f40f876c7ec65672b749f0e7e33ee0705827d810f04fe5f25b38092c52,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,14,stETH,14.245381315044924
17,18378378,20231019,0xb4cd36af7e40f0d7f891870119540351fb87ea6808769afc95e60a2f4ef1a7ab,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xecb456ea5365865ebab8a2661b0c503410e9b347,1,stETH,1.0285843993228256
18,18378425,20231019,0xea1e5875e998415a21305cb76d91bf51a2891051fa7db8dbb8e0af6f03b0b382,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xca8acfdcee7531be980e7670d9e6b80b8c2e08dc,178,stETH,178.31291687682378
19,18378503,20231019,0xe637184a304fe1aa18e8908ed921c19542d02a43f4cd4a84818d823d7e652170,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,11,stETH,10.995971200135134
20,18378753,20231019,0x923b3c7b1f020ccd3431608417e035d5ed68a248736c6acd3f4ebf7dde24ebe8,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,30,stETH,30.014042247704577
